what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1345304242723
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1345304246002
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345304250363
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345304250624
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1345304263731
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345304266080
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345304266296
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345304268482
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345304276114
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345304276173
activated,view,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.PackageExplorer",1345304399173
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345304403338
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345304410195
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345304437537
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345304439473
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345304449211
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1345304497787
opened,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345304497918
activated,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1345304497982
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1345304529861
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1345304530401
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.file.save",1345304545873
